"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
1600,0.39154011,0.390535976,0.388531197,0.38553284,0.381551723,0.376602668,0.370704821,0.363882026,0.356163237,0.347582946,0.338181595,0.328005952,0.317109417,0.305552212,0.293401438,0.280730961,0.26762109,0.254158036,0.240433144,0.22654189,0.212582663,0.198655371,0.184859903,0.171294529,0.158054282,0.145229425,0.132904054,0.121154932,0.110050589,0.099650745,0.090006077,0.081158319,0.073140686,0.065978577,0.059690493,0.054289121,0.049782483,0.046175104,0.043469103,0.041665151,0.040763246
1601,0.391473273,0.390469742,0.388466167,0.38546961,0.381490882,0.376544794,0.370650475,0.36383175,0.35611755,0.347542334,0.338146506,0.32797679,0.317086529,0.305535884,0.293391888,0.280728328,0.267625428,0.254169312,0.240451232,0.226566571,0.212613629,0.198692226,0.184902179,0.171341689,0.158105742,0.145284563,0.132962235,0.121215522,0.110112975,0.099714356,0.090070395,0.081222896,0.073205153,0.066042649,0.059753975,0.054351903,0.049844539,0.046236482,0.043529914,0.041725556,0.040823438
1602,0.391406476,0.390403548,0.388401176,0.385406417,0.381430076,0.37648695,0.370596155,0.363781498,0.356071882,0.347501735,0.338111425,0.327947628,0.317063635,0.305519545,0.29338232,0.28072567,0.267629735,0.254180551,0.240469278,0.226591205,0.212644544,0.198729029,0.1849444,0.171388795,0.158157147,0.145339648,0.133020365,0.121276065,0.11017532,0.09977793,0.090134683,0.081287449,0.073269602,0.066106709,0.05981745,0.054414684,0.049906599,0.046297868,0.043590736,0.041785973,0.040883644
1603,0.391339719,0.390337393,0.388336222,0.385343261,0.381369302,0.376429136,0.370541863,0.363731268,0.356026231,0.347461149,0.33807635,0.327918466,0.317040735,0.305503193,0.293372732,0.280722986,0.267634011,0.254191753,0.240487281,0.226615793,0.212675408,0.198765779,0.184986567,0.171435845,0.158208497,0.145394681,0.133078445,0.121336561,0.110237623,0.099841469,0.090198941,0.081351978,0.073334033,0.066170758,0.05988092,0.054477465,0.049968663,0.046359262,0.043651569,0.041846404,0.040943865
1604,0.391273002,0.390271277,0.388271307,0.38528014,0.381308563,0.376371354,0.370487598,0.363681061,0.355980598,0.347420575,0.338041282,0.327889306,0.31701783,0.305486829,0.293363126,0.280720278,0.267638256,0.254202918,0.240505242,0.226640334,0.212706223,0.198802475,0.185028678,0.17148284,0.158259793,0.14544966,0.133136476,0.121397012,0.110299885,0.099904971,0.090263168,0.081416483,0.073398446,0.066234794,0.059944383,0.054540245,0.050030732,0.046420664,0.043712413,0.041906847,0.0410041
1605,0.391206324,0.3902052,0.38820643,0.385217056,0.381247857,0.376313602,0.370433359,0.363630876,0.355934982,0.347380013,0.338006221,0.327860146,0.316994919,0.305470453,0.293353502,0.280717544,0.267642469,0.254214046,0.240523161,0.226664828,0.212736987,0.198839119,0.185070736,0.17152978,0.158311034,0.145504587,0.133194456,0.121457417,0.110362105,0.099968437,0.090327365,0.081480963,0.07346284,0.066298819,0.06000784,0.054603024,0.050092803,0.046482074,0.043773267,0.041967303,0.041064348
1606,0.391139687,0.390139163,0.388141591,0.385154008,0.381187185,0.37625588,0.370379147,0.363580714,0.355889385,0.347339464,0.337971166,0.327830987,0.316972002,0.305454065,0.293343859,0.280714786,0.267646652,0.254225138,0.240541039,0.226689276,0.212767701,0.19887571,0.185112739,0.171576666,0.158362221,0.145559462,0.133252387,0.121517775,0.110424283,0.100031867,0.090391531,0.081545419,0.073527217,0.066362831,0.060071291,0.054665802,0.050154879,0.046543491,0.043834133,0.042027772,0.04112461
1607,0.39107309,0.390073166,0.38807679,0.385090995,0.381126547,0.376198189,0.370324962,0.363530574,0.355843805,0.347298928,0.337936119,0.327801828,0.31694908,0.305437665,0.293334198,0.280712003,0.267650804,0.254236193,0.240558874,0.226713678,0.212798365,0.198912249,0.185154687,0.171623496,0.158413354,0.145614283,0.133310268,0.121578088,0.110486421,0.100095261,0.090455667,0.081609851,0.073591575,0.066426832,0.060134736,0.054728579,0.050216959,0.046604916,0.043895009,0.042088254,0.041184886
1608,0.391006532,0.390007207,0.388012027,0.385028019,0.381065942,0.376140528,0.370270804,0.363480457,0.355798243,0.347258404,0.337901078,0.327772671,0.316926153,0.305421253,0.293324518,0.280709195,0.267654924,0.254247211,0.240576668,0.226738033,0.212828979,0.198948734,0.185196582,0.171670271,0.158464433,0.145669053,0.1333681,0.121638354,0.110548517,0.100158618,0.090519773,0.081674258,0.073655916,0.06649082,0.060198174,0.054791355,0.050279042,0.046666348,0.043955895,0.042148749,0.041245176
1609,0.390940015,0.389941287,0.387947301,0.384965079,0.381005371,0.376082898,0.370216672,0.363430362,0.355752699,0.347217892,0.337866044,0.327743514,0.31690322,0.305404829,0.29331482,0.280706362,0.267659014,0.254258192,0.240594419,0.226762342,0.212859543,0.198985167,0.185238422,0.171716992,0.158515457,0.14572377,0.133425881,0.121698575,0.110610571,0.10022194,0.090583848,0.081738642,0.073720238,0.066554796,0.060261606,0.05485413,0.050341128,0.046727788,0.044016792,0.042209256,0.04130548
1610,0.390873537,0.389875407,0.387882614,0.384902175,0.380944833,0.376025298,0.370162568,0.36338029,0.355707172,0.347177393,0.337831017,0.327714358,0.316880281,0.305388394,0.293305103,0.280703505,0.267663073,0.254269138,0.24061213,0.226786605,0.212890057,0.199021548,0.185280208,0.171763658,0.158566427,0.145778434,0.133483613,0.12175875,0.110672585,0.100285225,0.090647893,0.081803,0.073784542,0.06661876,0.060325032,0.054916904,0.050403219,0.046789236,0.0440777,0.042269775,0.041365797
1611,0.390807098,0.389809566,0.387817964,0.384839307,0.380884328,0.375967729,0.37010849,0.363330241,0.355661663,0.347136907,0.337795997,0.327685203,0.316857338,0.305371946,0.293295369,0.280700623,0.267667102,0.254280046,0.240629798,0.226810822,0.212920522,0.199057876,0.18532194,0.17181027,0.158617344,0.145833047,0.133541296,0.121818879,0.110734557,0.100348475,0.090711908,0.081867335,0.073848828,0.066682712,0.060388451,0.054979677,0.050465312,0.04685069,0.044138618,0.042330307,0.041426127
1612,0.3907407,0.389743763,0.387753352,0.384776475,0.380823857,0.37591019,0.370054438,0.363280214,0.355616172,0.347096433,0.337760983,0.327656049,0.316834389,0.305355487,0.293285616,0.280697716,0.267671099,0.254290919,0.240647425,0.226834993,0.212950937,0.199094153,0.185363618,0.171856827,0.158668206,0.145887607,0.133598929,0.121878962,0.110796487,0.100411688,0.090775892,0.081931645,0.073913095,0.066746652,0.060451864,0.055042449,0.05052741,0.046912153,0.044199546,0.042390852,0.041486471
1613,0.390674341,0.389678,0.387688778,0.384713679,0.38076342,0.375852681,0.370000414,0.363230209,0.355570699,0.347055971,0.337725977,0.327626896,0.316811434,0.305339016,0.293275845,0.280694785,0.267675067,0.254301755,0.240665011,0.226859118,0.212981303,0.199130376,0.185405243,0.17190333,0.158719015,0.145942115,0.133656512,0.121939,0.110858377,0.100474865,0.090839846,0.081995931,0.073977345,0.066810579,0.06051527,0.055105219,0.05058951,0.046973622,0.044260485,0.042451408,0.041546828
1614,0.390608021,0.389612276,0.387624242,0.384650918,0.380703016,0.375795202,0.369946416,0.363180227,0.355525243,0.347015522,0.337690977,0.327597743,0.316788474,0.305322534,0.293266055,0.28069183,0.267679003,0.254312555,0.240682555,0.226883197,0.213011619,0.199166548,0.185446813,0.171949778,0.15876977,0.14599657,0.133714047,0.121998991,0.110920225,0.100538007,0.09090377,0.082060193,0.074041576,0.066874495,0.060578669,0.055167988,0.050651614,0.047035099,0.044321434,0.042511977,0.041607199
1615,0.390541741,0.389546591,0.387559743,0.384588194,0.380642645,0.375737754,0.369892444,0.363130267,0.355479805,0.346975086,0.337655984,0.327568592,0.316765509,0.30530604,0.293256248,0.28068885,0.267682909,0.254323318,0.240700058,0.226907231,0.213041886,0.199202668,0.18548833,0.171996172,0.158820471,0.146050974,0.133771531,0.122058937,0.110982033,0.100601112,0.090967663,0.08212443,0.074105789,0.066938398,0.060642063,0.055230756,0.050713721,0.047096582,0.044382393,0.042572559,0.041667583
1616,0.390475501,0.389480944,0.387495282,0.384525505,0.380582308,0.375680336,0.369838499,0.36308033,0.355434385,0.346934662,0.337620999,0.327539442,0.316742539,0.305289534,0.293246423,0.280685846,0.267686785,0.254334046,0.24071752,0.226931219,0.213072103,0.199238735,0.185529793,0.172042512,0.158871119,0.146105326,0.133828967,0.122118838,0.111043799,0.100664182,0.091031526,0.082188643,0.074169983,0.067002289,0.060705449,0.055293523,0.050775832,0.047158073,0.044443362,0.042633152,0.04172798
1617,0.3904093,0.389415336,0.387430859,0.384462852,0.380522003,0.375622949,0.369784581,0.363030415,0.355388982,0.34689425,0.33758602,0.327510292,0.316719563,0.305273016,0.293236579,0.280682818,0.267690631,0.254344738,0.240734941,0.226955161,0.213102272,0.199274751,0.185571203,0.172088798,0.158921713,0.146159626,0.133886353,0.122178693,0.111105524,0.100727215,0.091095359,0.082252831,0.07423416,0.067066167,0.060768829,0.055356288,0.050837946,0.047219571,0.044504341,0.042693757,0.04178839
1618,0.390343139,0.389349768,0.387366473,0.384400234,0.380461732,0.375565591,0.36973069,0.362980522,0.355343597,0.346853851,0.337551048,0.327481144,0.316696582,0.305256487,0.293226718,0.280679765,0.267694446,0.254355394,0.24075232,0.226979058,0.213132391,0.199310715,0.185612559,0.17213503,0.158972254,0.146213874,0.133943691,0.122238502,0.111167207,0.100790212,0.091159162,0.082316995,0.074298318,0.067130033,0.060832202,0.055419051,0.050900062,0.047281076,0.044565329,0.042754375,0.041848813
1619,0.390277016,0.389284237,0.387302125,0.384337653,0.380401495,0.375508264,0.369676825,0.362930652,0.35529823,0.346813465,0.337516083,0.327451996,0.316673596,0.305239947,0.293216839,0.280676688,0.267698231,0.254366014,0.240769659,0.227002909,0.213162461,0.199346628,0.185653862,0.172181208,0.159022741,0.14626807,0.134000979,0.122298266,0.11122885,0.100853174,0.091222934,0.082381135,0.074362457,0.067193887,0.060895569,0.055481813,0.050962182,0.047342588,0.044626328,0.042815004,0.041909249
1620,0.390210934,0.389218746,0.387237814,0.384275107,0.38034129,0.375450967,0.369622986,0.362880804,0.355252881,0.346773091,0.337481125,0.32742285,0.316650605,0.305223395,0.293206942,0.280673588,0.267701986,0.254376598,0.240786957,0.227026716,0.213192483,0.199382489,0.185695111,0.172227332,0.159073174,0.146322215,0.134058218,0.122357984,0.111290452,0.1009161,0.091286676,0.082445251,0.074426579,0.067257728,0.060958928,0.055544573,0.051024305,0.047404106,0.044687337,0.042875645,0.041969698
1621,0.39014489,0.389153293,0.38717354,0.384212596,0.380281119,0.3753937,0.369569174,0.362830978,0.355207549,0.34673273,0.337446173,0.327393704,0.316627609,0.305206831,0.293197028,0.280670463,0.267705711,0.254387146,0.240804214,0.227050476,0.213222455,0.199418298,0.185736308,0.172273402,0.159123555,0.146376307,0.134115408,0.122417657,0.111352013,0.10097899,0.091350387,0.082509342,0.074490682,0.067321557,0.061022281,0.055607332,0.051086431,0.047465631,0.044748355,0.042936298,0.042030159
1622,0.390078886,0.389087879,0.387109304,0.384150121,0.38022098,0.375336463,0.369515388,0.362781175,0.355162235,0.346692381,0.337411229,0.32736456,0.316604608,0.305190256,0.293187095,0.280667314,0.267709406,0.254397659,0.24082143,0.227074192,0.213252379,0.199454056,0.185777451,0.172319419,0.159173882,0.146430349,0.134172549,0.122477285,0.111413533,0.101041844,0.091414069,0.082573408,0.074554766,0.067385373,0.061085627,0.055670089,0.051148559,0.047527164,0.044809383,0.042996962,0.042090634
1623,0.390012921,0.389022504,0.387045105,0.384087682,0.380160875,0.375279256,0.369461629,0.362731394,0.355116938,0.346652044,0.337376292,0.327335416,0.316581601,0.30517367,0.293177145,0.280664141,0.267713071,0.254408137,0.240838606,0.227097863,0.213282254,0.199489762,0.185818541,0.172365382,0.159224157,0.146484338,0.134229641,0.122536867,0.111475012,0.101104662,0.09147772,0.082637451,0.074618832,0.067449177,0.061148966,0.055732845,0.051210691,0.047588702,0.044870421,0.043057638,0.042151121
1624,0.389946995,0.388957167,0.386980944,0.384025278,0.380100803,0.375222079,0.369407897,0.362681636,0.355071659,0.34661172,0.337341362,0.327306274,0.31655859,0.305157073,0.293167177,0.280660945,0.267716706,0.254418578,0.240855741,0.227121489,0.213312081,0.199525417,0.185859579,0.172411291,0.159274378,0.146538277,0.134286684,0.122596405,0.11153645,0.101167444,0.09154134,0.082701469,0.07468288,0.067512968,0.061212298,0.055795598,0.051272825,0.047650248,0.044931468,0.043118326,0.04221162
1625,0.389881108,0.388891868,0.38691682,0.383962909,0.380040764,0.375164932,0.36935419,0.362631899,0.355026398,0.346571409,0.337306438,0.327277133,0.316535573,0.305140464,0.293157192,0.280657724,0.267720311,0.254428985,0.240872836,0.227145069,0.213341859,0.199561021,0.185900563,0.172457147,0.159324546,0.146592164,0.134343679,0.122655896,0.111597847,0.10123019,0.091604931,0.082765462,0.074746909,0.067576747,0.061275624,0.05585835,0.051334962,0.047711799,0.044992525,0.043179025,0.042272133
1626,0.38981526,0.388826608,0.386852733,0.383900576,0.379980758,0.375107815,0.369300511,0.362582185,0.354981154,0.34653111,0.337271522,0.327247993,0.316512552,0.305123844,0.293147189,0.28065448,0.267723886,0.254439356,0.24088989,0.227168605,0.213371588,0.199596574,0.185941495,0.172502949,0.159374661,0.146645999,0.134400625,0.122715343,0.111659204,0.101292901,0.091668491,0.082829431,0.07481092,0.067640513,0.061338942,0.0559211,0.051397102,0.047773358,0.045053591,0.043239736,0.042332657
1627,0.389749452,0.388761387,0.386788684,0.383838279,0.379920785,0.375050728,0.369246857,0.362532494,0.354935928,0.346490824,0.337236613,0.327218854,0.316489526,0.305107213,0.293137169,0.280651212,0.267727432,0.254449692,0.240906904,0.227192097,0.213401269,0.199632076,0.185982374,0.172548698,0.159424724,0.146699783,0.134457522,0.122774745,0.111720519,0.101355576,0.091732021,0.082893376,0.074874913,0.067704266,0.061402253,0.055983848,0.051459244,0.047834923,0.045114667,0.043300458,0.042393194
1628,0.389683682,0.388696204,0.386724671,0.383776016,0.379860844,0.374993671,0.36919323,0.362482824,0.35489072,0.34645055,0.337201711,0.327189717,0.316466494,0.30509057,0.293127131,0.28064792,0.267730948,0.254459992,0.240923877,0.227215543,0.213430902,0.199667527,0.1860232,0.172594394,0.159474733,0.146753516,0.134514371,0.122834101,0.111781794,0.101418215,0.091795521,0.082957296,0.074938887,0.067768007,0.061465557,0.056046594,0.051521389,0.047896494,0.045175752,0.043361192,0.042453744
1629,0.389617952,0.388631059,0.386660696,0.383713789,0.379800937,0.374936644,0.369139629,0.362433177,0.354845529,0.346410289,0.337166815,0.32716058,0.316443458,0.305073917,0.293117076,0.280644605,0.267734435,0.254470258,0.240940811,0.227238945,0.213460487,0.199702927,0.186063974,0.172640037,0.15952469,0.146807198,0.13457117,0.122893412,0.111843028,0.101480819,0.091858991,0.083021192,0.075002842,0.067831735,0.061528854,0.056109339,0.051583537,0.047958071,0.045236846,0.043421936,0.042514305
1630,0.38955226,0.388565953,0.386596758,0.383651598,0.379741062,0.374879647,0.369086055,0.362383552,0.354800356,0.34637004,0.337131927,0.327131445,0.316420417,0.305057252,0.293107003,0.280641266,0.267737892,0.254480488,0.240957704,0.227262303,0.213490024,0.199738276,0.186104695,0.172685627,0.159574595,0.146860829,0.134627922,0.122952679,0.111904222,0.101543386,0.09192243,0.083085063,0.075066779,0.067895451,0.061592144,0.056172081,0.051645687,0.048019655,0.045297949,0.043482692,0.042574879
1631,0.389486607,0.388500884,0.386532857,0.383589441,0.379681221,0.37482268,0.369032506,0.362333949,0.3547552,0.346329804,0.337097046,0.327102311,0.316397371,0.305040576,0.293096913,0.280637904,0.26774132,0.254490683,0.240974557,0.227285616,0.213519512,0.199773574,0.186145364,0.172731163,0.159624447,0.146914409,0.134684625,0.1230119,0.111965375,0.101605918,0.091985839,0.08314891,0.075130697,0.067959154,0.061655427,0.056234821,0.051707839,0.048081245,0.045359062,0.043543459,0.042635465
1632,0.389420993,0.388435855,0.386468993,0.38352732,0.379621412,0.374765742,0.368978984,0.362284368,0.354710062,0.34628958,0.337062172,0.327073178,0.31637432,0.305023889,0.293086806,0.280634518,0.267744718,0.254500844,0.24099137,0.227308884,0.213548953,0.199808822,0.18618598,0.172776647,0.159674246,0.146967938,0.134741279,0.123071076,0.112026487,0.101668415,0.092049218,0.083212732,0.075194597,0.068022843,0.061718702,0.056297559,0.051769994,0.048142841,0.045420183,0.043604237,0.042696063
1633,0.389355418,0.388370863,0.386405165,0.383465234,0.379561636,0.374708834,0.368925489,0.362234809,0.354664941,0.346249369,0.337027305,0.327044047,0.316351265,0.305007192,0.293076681,0.280631109,0.267748087,0.254510969,0.241008144,0.227332109,0.213578346,0.199844019,0.186226545,0.172822078,0.159723993,0.147021416,0.134797885,0.123130208,0.112087558,0.101730876,0.092112567,0.08327653,0.075258478,0.068086521,0.061781971,0.056360294,0.051832151,0.048204443,0.045481313,0.043665026,0.042756673
1634,0.389289881,0.388305909,0.386341375,0.383403183,0.379501893,0.374651956,0.368872019,0.362185273,0.354619838,0.34620917,0.336992444,0.327014916,0.316328205,0.304990483,0.29306654,0.280627677,0.267751427,0.25452106,0.241024877,0.227355289,0.213607691,0.199879166,0.186267057,0.172867456,0.159773687,0.147074843,0.134854443,0.123189294,0.112148589,0.101793301,0.092175885,0.083340304,0.075322341,0.068150185,0.061845232,0.056423028,0.05189431,0.048266051,0.045542453,0.043725826,0.042817295
1635,0.389224384,0.388240994,0.386277622,0.383341167,0.379442182,0.374595108,0.368818576,0.362135758,0.354574753,0.346168984,0.336957591,0.326985787,0.31630514,0.304973763,0.293056381,0.280624221,0.267754738,0.254531116,0.241041571,0.227378425,0.213636988,0.199914263,0.186307517,0.172912781,0.159823329,0.147128219,0.134910953,0.123248336,0.11220958,0.10185569,0.092239174,0.083404053,0.075386185,0.068213837,0.061908485,0.056485759,0.051956472,0.048327665,0.045603601,0.043786637,0.042877929
1636,0.389158925,0.388176116,0.386213906,0.383279187,0.379382504,0.374538289,0.368765159,0.362086266,0.354529685,0.34612881,0.336922746,0.32695666,0.31628207,0.304957033,0.293046205,0.280620742,0.267758019,0.254541138,0.241058225,0.227401517,0.213666238,0.199949309,0.186347925,0.172958054,0.159872919,0.147181545,0.134967414,0.123307333,0.11227053,0.101918044,0.092302432,0.083467778,0.07545001,0.068277475,0.061971731,0.056548488,0.052018635,0.048389285,0.045664758,0.043847458,0.042938574
