"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
42,0.994250122,0.991769082,0.986532603,0.977811416,0.964241651,0.943684547,0.913076953,0.868348905,0.80473764,0.718146806,0.608126621,0.48153192,0.353116633,0.239793786,0.15226896,0.091798631,0.053352917,0.03025909,0.016886328,0.009322007,0.00510905,0.00278686,0.001514629,0.000818685,0.000435389,0.000221625,0.000104191,4.40E-05,1.65E-05,5.46E-06,1.61E-06,4.22E-07,1.00E-07,2.15E-08,4.22E-09,7.63E-10,1.27E-10,1.98E-11,2.87E-12,3.90E-13,5.58E-14
43,0.994124475,0.991638964,0.98638891,0.977647187,0.964063996,0.943525947,0.913007415,0.868488751,0.805261363,0.719251221,0.609930632,0.483933466,0.355749337,0.242201188,0.154153918,0.093107364,0.054187093,0.030761442,0.017178233,0.009487879,0.005201868,0.002838182,0.001542734,0.000833918,0.000443653,0.000226329,0.000106998,4.56E-05,1.73E-05,5.82E-06,1.74E-06,4.67E-07,1.13E-07,2.47E-08,4.96E-09,9.15E-10,1.56E-10,2.48E-11,3.67E-12,5.11E-13,7.50E-14
44,0.993998519,0.991508362,0.986244926,0.977483358,0.963887531,0.943368829,0.912938343,0.868625711,0.805775626,0.720336883,0.611707678,0.486307311,0.35836387,0.24460457,0.156045262,0.094426175,0.05503049,0.031270557,0.017474535,0.009656419,0.005296248,0.0028904,0.001571344,0.000849439,0.000452083,0.000231115,0.00010984,4.73E-05,1.81E-05,6.19E-06,1.88E-06,5.14E-07,1.27E-07,2.83E-08,5.79E-09,1.09E-09,1.90E-10,3.08E-11,4.67E-12,6.64E-13,9.98E-14
45,0.993872247,0.991377292,0.986100671,0.977319922,0.963712223,0.943213149,0.912869718,0.868759862,0.806280681,0.721404254,0.613458284,0.488653734,0.360960086,0.247003536,0.157942639,0.095754887,0.055883068,0.03178646,0.017775274,0.009827661,0.005392212,0.002943528,0.001600469,0.000865253,0.000460681,0.000235983,0.000112717,4.89E-05,1.90E-05,6.58E-06,2.03E-06,5.64E-07,1.41E-07,3.23E-08,6.74E-09,1.29E-09,2.30E-10,3.81E-11,5.90E-12,8.57E-13,1.32E-13
46,0.993745652,0.991245771,0.985956163,0.977156874,0.963538041,0.943058865,0.912801526,0.868891278,0.806776773,0.72245378,0.615182967,0.490973021,0.363537855,0.2493977,0.159845702,0.09709332,0.056744786,0.032309173,0.018080487,0.010001637,0.005489783,0.002997581,0.001630116,0.000881364,0.000469449,0.000240936,0.000115631,5.06E-05,1.99E-05,6.97E-06,2.19E-06,6.18E-07,1.58E-07,3.66E-08,7.80E-09,1.53E-09,2.77E-10,4.69E-11,7.40E-12,1.10E-12,1.73E-13
47,0.993618727,0.991113813,0.985811418,0.976994207,0.963364955,0.942905935,0.912733749,0.86902003,0.807264138,0.723485891,0.616882229,0.49326546,0.366097065,0.251786688,0.161754101,0.09844129,0.057615596,0.032838716,0.018390211,0.01017838,0.005588984,0.003052571,0.001660294,0.000897776,0.000478388,0.000245975,0.000118583,5.23E-05,2.07E-05,7.38E-06,2.35E-06,6.75E-07,1.75E-07,4.15E-08,8.99E-09,1.80E-09,3.32E-10,5.73E-11,9.22E-12,1.40E-12,2.25E-13
48,0.993491469,0.990981432,0.985666452,0.976831917,0.963192933,0.942754318,0.912666371,0.869146186,0.807743003,0.724501008,0.618556565,0.495531345,0.368637617,0.25417014,0.163667494,0.099798612,0.058495449,0.033375106,0.018704483,0.010357922,0.005689836,0.003108514,0.001691012,0.000914496,0.000487501,0.000251102,0.000121576,5.40E-05,2.17E-05,7.80E-06,2.52E-06,7.35E-07,1.94E-07,4.67E-08,1.03E-08,2.10E-09,3.96E-10,6.96E-11,1.14E-11,1.77E-12,2.91E-13
49,0.993363872,0.990848642,0.985521279,0.976669999,0.963021948,0.942603977,0.912599378,0.869269812,0.808213585,0.725499536,0.620206459,0.497770971,0.371159427,0.25654771,0.165585539,0.101165097,0.059384289,0.033918358,0.019023337,0.010540296,0.005792362,0.003165422,0.001722278,0.000931527,0.000496791,0.00025632,0.00012461,5.57E-05,2.26E-05,8.22E-06,2.70E-06,7.98E-07,2.14E-07,5.25E-08,1.18E-08,2.45E-09,4.70E-10,8.41E-11,1.41E-11,2.22E-12,3.73E-13
50,0.993235934,0.990715454,0.985375912,0.976508446,0.962851972,0.942454873,0.912532753,0.86939097,0.808676097,0.726481868,0.621832384,0.499984636,0.373662425,0.25891906,0.167507899,0.102540551,0.060282061,0.034468485,0.019346808,0.010725533,0.005896586,0.003223312,0.001754102,0.000948875,0.000506259,0.000261629,0.000127687,5.75E-05,2.35E-05,8.67E-06,2.88E-06,8.65E-07,2.36E-07,5.88E-08,1.34E-08,2.84E-09,5.55E-10,1.01E-10,1.72E-11,2.77E-12,4.76E-13
51,0.993107651,0.990581881,0.985230365,0.976347255,0.962682977,0.94230697,0.912466482,0.869509721,0.809130742,0.727448385,0.623434806,0.502172639,0.376146553,0.261283868,0.169434239,0.103924782,0.061188704,0.035025498,0.019674928,0.010913664,0.00600253,0.003282196,0.001786492,0.000966545,0.000515908,0.000267032,0.000130808,5.93E-05,2.44E-05,9.12E-06,3.07E-06,9.35E-07,2.59E-07,6.56E-08,1.53E-08,3.28E-09,6.52E-10,1.21E-10,2.10E-11,3.44E-12,6.03E-13
52,0.992979023,0.990447934,0.98508465,0.976186421,0.962514939,0.942160232,0.912400549,0.869626121,0.809577715,0.728399457,0.625014177,0.504335281,0.378611767,0.263641824,0.171364231,0.105317593,0.062104153,0.035589406,0.020007731,0.011104722,0.006110216,0.003342091,0.001819457,0.000984541,0.000525741,0.00027253,0.000133975,6.11E-05,2.54E-05,9.58E-06,3.27E-06,1.01E-06,2.84E-07,7.30E-08,1.73E-08,3.77E-09,7.64E-10,1.44E-10,2.55E-11,4.25E-12,7.61E-13
53,0.992850048,0.990313622,0.984938777,0.976025938,0.962347831,0.942014626,0.912334941,0.869740227,0.810017206,0.729335441,0.626570943,0.506472866,0.381058035,0.265992627,0.173297548,0.106718785,0.063028342,0.036160215,0.020345246,0.011298737,0.006219669,0.00340301,0.001853007,0.001002869,0.00053576,0.000278126,0.00013719,6.29E-05,2.64E-05,1.01E-05,3.47E-06,1.09E-06,3.10E-07,8.10E-08,1.95E-08,4.32E-09,8.90E-10,1.71E-10,3.08E-11,5.22E-12,9.53E-13
54,0.992720725,0.990178957,0.984792758,0.975865803,0.962181631,0.941870118,0.912269643,0.869852091,0.810449399,0.730256686,0.628105538,0.508585695,0.383485334,0.26833599,0.175233868,0.108128158,0.063961199,0.036737928,0.020687505,0.01149574,0.00633091,0.003464968,0.001887151,0.001021534,0.000545969,0.000283821,0.000140452,6.48E-05,2.74E-05,1.05E-05,3.68E-06,1.17E-06,3.38E-07,8.97E-08,2.19E-08,4.94E-09,1.03E-09,2.02E-10,3.70E-11,6.38E-12,1.19E-12
55,0.992591054,0.990043946,0.984646602,0.975706009,0.962016314,0.941726676,0.912204642,0.869961765,0.810874468,0.731163529,0.629618389,0.510674071,0.385893654,0.270671639,0.177172876,0.109545512,0.064902651,0.037322549,0.021034535,0.011695761,0.006443963,0.003527982,0.001921897,0.001040541,0.000556369,0.000289617,0.000143765,6.66E-05,2.84E-05,1.10E-05,3.90E-06,1.25E-06,3.68E-07,9.90E-08,2.45E-08,5.62E-09,1.20E-09,2.38E-10,4.42E-11,7.76E-12,1.47E-12
56,0.992461034,0.9899086,0.984500317,0.975546554,0.961851857,0.941584269,0.912139923,0.870069297,0.811292586,0.732056295,0.631109911,0.512738298,0.388282994,0.272999307,0.179114257,0.110970642,0.065852623,0.037914076,0.021386365,0.011898829,0.00655885,0.003592065,0.001957256,0.001059897,0.000566964,0.000295517,0.000147129,6.86E-05,2.94E-05,1.16E-05,4.13E-06,1.34E-06,3.99E-07,1.09E-07,2.74E-08,6.38E-09,1.38E-09,2.78E-10,5.27E-11,9.40E-12,1.82E-12
57,0.992330667,0.989772926,0.984353914,0.975387432,0.961688239,0.941442868,0.912075474,0.870174736,0.811703917,0.732935303,0.632580512,0.514778677,0.390653364,0.275318741,0.181057705,0.112403346,0.066811034,0.038512506,0.021743021,0.012104976,0.006675595,0.003657233,0.001993236,0.001079605,0.000577757,0.000301521,0.000150545,7.05E-05,3.05E-05,1.21E-05,4.36E-06,1.44E-06,4.33E-07,1.20E-07,3.05E-08,7.22E-09,1.59E-09,3.25E-10,6.25E-11,1.13E-11,2.23E-12
58,0.992199954,0.989636933,0.984207399,0.975228639,0.961525439,0.941302442,0.912011282,0.870278126,0.81210862,0.73380086,0.63403059,0.51679551,0.393004782,0.2776297,0.183002916,0.113843418,0.067777803,0.039117835,0.022104529,0.012314229,0.00679422,0.003723502,0.002029848,0.001099672,0.000588751,0.000307632,0.000154015,7.25E-05,3.16E-05,1.26E-05,4.60E-06,1.53E-06,4.68E-07,1.31E-07,3.40E-08,8.14E-09,1.82E-09,3.78E-10,7.38E-11,1.36E-11,2.73E-12
59,0.992068895,0.989500628,0.984060781,0.97507017,0.961363436,0.941162964,0.911947333,0.870379511,0.812506849,0.734653265,0.635460536,0.518789097,0.395337276,0.279931952,0.184949593,0.115290653,0.068752844,0.039730057,0.022470913,0.012526618,0.006914749,0.003790886,0.0020671,0.001120103,0.000599949,0.000313852,0.00015754,7.45E-05,3.26E-05,1.31E-05,4.85E-06,1.63E-06,5.05E-07,1.44E-07,3.77E-08,9.16E-09,2.07E-09,4.38E-10,8.68E-11,1.63E-11,3.32E-12
60,0.991937492,0.989364019,0.983914066,0.974912021,0.96120221,0.941024406,0.911883617,0.870478934,0.812898752,0.735492808,0.636870729,0.520759738,0.39765088,0.282225275,0.186897444,0.116744845,0.069736071,0.040349161,0.022842196,0.012742171,0.007037203,0.003859402,0.002105004,0.001140904,0.000611354,0.000320184,0.000161122,7.65E-05,3.37E-05,1.37E-05,5.10E-06,1.74E-06,5.44E-07,1.57E-07,4.16E-08,1.03E-08,2.36E-09,5.06E-10,1.02E-10,1.94E-11,4.02E-12
61,0.991805748,0.989227113,0.983767261,0.974754187,0.961041741,0.940886742,0.911820119,0.870576434,0.813284473,0.73631977,0.638261544,0.52270773,0.399945637,0.284509459,0.18884618,0.118205787,0.070727393,0.040975136,0.023218401,0.012960915,0.007161607,0.003929064,0.002143567,0.00116208,0.000622969,0.000326628,0.000164762,7.85E-05,3.49E-05,1.43E-05,5.36E-06,1.85E-06,5.85E-07,1.71E-07,4.60E-08,1.15E-08,2.68E-09,5.82E-10,1.19E-10,2.30E-11,4.86E-12
62,0.991673663,0.989089917,0.983620372,0.974596664,0.960882011,0.940749945,0.911756829,0.870672051,0.813664153,0.737134424,0.639633345,0.52463337,0.402221599,0.286784303,0.190795521,0.119673273,0.071726719,0.04160797,0.023599548,0.013182879,0.007287981,0.00399989,0.002182801,0.001183638,0.000634799,0.000333187,0.000168462,8.06E-05,3.60E-05,1.49E-05,5.63E-06,1.96E-06,6.28E-07,1.85E-07,5.06E-08,1.28E-08,3.03E-09,6.68E-10,1.38E-10,2.71E-11,5.84E-12
63,0.991541241,0.988952436,0.983473405,0.974439448,0.960723002,0.940613992,0.911693736,0.870765823,0.814037924,0.737937036,0.640986487,0.526536951,0.404478823,0.289049616,0.192745188,0.121147095,0.072733952,0.042247645,0.023985657,0.013408089,0.00741635,0.004071894,0.002222715,0.001205584,0.000646845,0.000339864,0.000172221,8.28E-05,3.72E-05,1.54E-05,5.91E-06,2.08E-06,6.73E-07,2.01E-07,5.56E-08,1.43E-08,3.42E-09,7.65E-10,1.61E-10,3.20E-11,6.99E-12
64,0.991408483,0.988814679,0.983326365,0.974282534,0.960564696,0.940478857,0.911630827,0.870857785,0.814405919,0.738727864,0.642321319,0.528418766,0.406717373,0.291305216,0.19469491,0.122627048,0.073748998,0.042894145,0.024376745,0.013636571,0.007546735,0.004145091,0.00226332,0.001227923,0.000659111,0.000346659,0.000176043,8.49E-05,3.83E-05,1.61E-05,6.20E-06,2.20E-06,7.21E-07,2.18E-07,6.10E-08,1.59E-08,3.84E-09,8.72E-10,1.86E-10,3.75E-11,8.33E-12
65,0.991275393,0.988676649,0.983179257,0.974125917,0.960407076,0.940344518,0.911568092,0.870947974,0.814768262,0.739507157,0.643638183,0.530279104,0.408937319,0.293550932,0.196644423,0.124112926,0.074771756,0.04354745,0.024772831,0.013868352,0.007679159,0.004219499,0.002304625,0.001250661,0.000671602,0.000353577,0.000179928,8.71E-05,3.95E-05,1.67E-05,6.49E-06,2.33E-06,7.70E-07,2.35E-07,6.67E-08,1.76E-08,4.32E-09,9.93E-10,2.14E-10,4.39E-11,9.90E-12
66,0.991141974,0.988538355,0.983032086,0.973969594,0.960250125,0.940210951,0.91150552,0.871036422,0.815125076,0.74027516,0.644937411,0.532118253,0.411138737,0.2957866,0.198593465,0.125604521,0.075802126,0.044207538,0.025173929,0.014103457,0.007813645,0.004295133,0.00234664,0.001273804,0.00068432,0.000360617,0.000183878,8.93E-05,4.08E-05,1.73E-05,6.79E-06,2.46E-06,8.22E-07,2.54E-07,7.28E-08,1.94E-08,4.83E-09,1.13E-09,2.46E-10,5.11E-11,1.17E-11
67,0.991008227,0.9883998,0.982884856,0.97381356,0.960093827,0.940078134,0.911443101,0.871123162,0.815476479,0.741032108,0.646219328,0.533936497,0.413321709,0.298012066,0.200541781,0.12710163,0.076840005,0.044874384,0.025580055,0.01434191,0.007950213,0.004372009,0.002389377,0.00129736,0.000697269,0.000367784,0.000187894,9.16E-05,4.20E-05,1.79E-05,7.10E-06,2.59E-06,8.76E-07,2.74E-07,7.94E-08,2.14E-08,5.40E-09,1.27E-09,2.83E-10,5.94E-11,1.38E-11
68,0.990874157,0.988260991,0.982737571,0.973657811,0.959938167,0.939946047,0.911380824,0.871208227,0.815822587,0.741778232,0.647484254,0.53573412,0.41548632,0.300227186,0.202489123,0.128604048,0.077885289,0.045547964,0.025991222,0.014583737,0.008088887,0.004450143,0.002432845,0.001321333,0.000710453,0.000375078,0.000191977,9.39E-05,4.33E-05,1.86E-05,7.41E-06,2.73E-06,9.32E-07,2.94E-07,8.64E-08,2.36E-08,6.02E-09,1.44E-09,3.23E-10,6.89E-11,1.63E-11
69,0.990739766,0.988121932,0.982590235,0.973502342,0.959783129,0.939814668,0.91131868,0.871291645,0.816163509,0.742513754,0.6487325,0.5375114,0.417632664,0.302431821,0.204435247,0.130111571,0.078937871,0.04622825,0.026407441,0.01482896,0.008229688,0.00452955,0.002477055,0.001345731,0.000723875,0.000382502,0.00019613,9.62E-05,4.45E-05,1.93E-05,7.74E-06,2.88E-06,9.91E-07,3.16E-07,9.38E-08,2.59E-08,6.69E-09,1.62E-09,3.68E-10,7.95E-11,1.91E-11
70,0.990605057,0.98798263,0.982442851,0.973347149,0.959628697,0.939683976,0.911256659,0.871373448,0.816499354,0.743238892,0.64996437,0.539268614,0.419760834,0.304625844,0.206379914,0.131623996,0.079997643,0.046915211,0.026828725,0.015077603,0.008372638,0.004610248,0.002522017,0.001370559,0.000737539,0.000390059,0.000200352,9.86E-05,4.58E-05,1.99E-05,8.07E-06,3.03E-06,1.05E-06,3.39E-07,1.02E-07,2.84E-08,7.42E-09,1.82E-09,4.19E-10,9.16E-11,2.23E-11
71,0.990470035,0.987843088,0.982295423,0.973192227,0.959474859,0.939553953,0.911194751,0.871453662,0.816830227,0.743953857,0.651180161,0.541006036,0.421870931,0.306809134,0.208322893,0.133141122,0.081064495,0.047608816,0.027255081,0.015329688,0.008517758,0.004692251,0.002567743,0.001395825,0.00075145,0.000397751,0.000204647,0.000100964,4.72E-05,2.06E-05,8.41E-06,3.18E-06,1.12E-06,3.63E-07,1.10E-07,3.11E-08,8.22E-09,2.04E-09,4.75E-10,1.05E-10,2.60E-11
72,0.990334702,0.987703312,0.982147953,0.973037573,0.959321599,0.93942458,0.911132948,0.871532316,0.817156228,0.744658853,0.652380165,0.542723937,0.423963059,0.308981576,0.210263956,0.134662749,0.082138318,0.048309032,0.027686519,0.015585238,0.00866507,0.004775577,0.002614241,0.001421534,0.00076561,0.00040558,0.000209014,0.000103407,4.85E-05,2.13E-05,8.76E-06,3.34E-06,1.18E-06,3.89E-07,1.19E-07,3.40E-08,9.08E-09,2.28E-09,5.38E-10,1.21E-10,3.02E-11
73,0.990199062,0.987563306,0.982000445,0.972883182,0.959168904,0.939295837,0.91107124,0.871609437,0.817477455,0.745354081,0.653564666,0.544422586,0.426037324,0.311143066,0.212202883,0.136188677,0.083218998,0.049015824,0.028123046,0.015844273,0.008814595,0.00486024,0.002661525,0.001447694,0.000780025,0.000413549,0.000213457,0.000105891,4.99E-05,2.21E-05,9.11E-06,3.50E-06,1.25E-06,4.15E-07,1.28E-07,3.71E-08,1.00E-08,2.54E-09,6.07E-10,1.38E-10,3.50E-11
74,0.990063119,0.987423075,0.981852901,0.97272905,0.959016761,0.939167707,0.911009619,0.871685049,0.817794004,0.746039735,0.654733941,0.546102246,0.428093839,0.313293504,0.214139456,0.137718708,0.084306422,0.049729154,0.028564667,0.016106815,0.008966353,0.004946258,0.002709603,0.00147431,0.000794697,0.000421659,0.000217975,0.000108415,5.12E-05,2.28E-05,9.48E-06,3.67E-06,1.32E-06,4.43E-07,1.38E-07,4.04E-08,1.10E-08,2.83E-09,6.84E-10,1.57E-10,4.05E-11
75,0.989926875,0.987282623,0.981705324,0.972575172,0.958865156,0.939040173,0.910948076,0.871759178,0.818105968,0.746716004,0.655888264,0.547763179,0.430132715,0.3154328,0.216073467,0.139252648,0.085400476,0.050448985,0.029011387,0.016372883,0.009120366,0.005033646,0.002758487,0.001501391,0.000809631,0.000429914,0.000222571,0.000110981,5.27E-05,2.35E-05,9.85E-06,3.84E-06,1.40E-06,4.72E-07,1.49E-07,4.39E-08,1.21E-08,3.14E-09,7.68E-10,1.79E-10,4.67E-11
76,0.989790335,0.987141954,0.981557715,0.972421545,0.958714077,0.938913218,0.910886602,0.871831849,0.818413436,0.747383071,0.6570279,0.549405644,0.43215407,0.317560869,0.218004711,0.1407903,0.086501043,0.051175274,0.029463209,0.016642497,0.009276654,0.00512242,0.002808188,0.001528942,0.000824831,0.000438315,0.000227246,0.000113589,5.41E-05,2.43E-05,1.02E-05,4.02E-06,1.47E-06,5.02E-07,1.60E-07,4.76E-08,1.33E-08,3.49E-09,8.61E-10,2.03E-10,5.36E-11
77,0.989653503,0.987001073,0.981410077,0.972268165,0.958563512,0.938786824,0.910825191,0.871903084,0.818716494,0.748041116,0.658153108,0.551029896,0.434158024,0.319677633,0.219932987,0.142331473,0.087608008,0.051907981,0.029920135,0.016915675,0.009435237,0.005212596,0.002858717,0.001556971,0.000840301,0.000446866,0.000232001,0.000116241,5.56E-05,2.51E-05,1.06E-05,4.20E-06,1.55E-06,5.34E-07,1.72E-07,5.16E-08,1.46E-08,3.86E-09,9.64E-10,2.29E-10,6.15E-11
78,0.989516381,0.986859983,0.981262412,0.972115026,0.958413448,0.938660977,0.910763834,0.871972906,0.819015229,0.748690312,0.659264143,0.552636188,0.436144696,0.32178302,0.221858103,0.143875975,0.088721253,0.052647062,0.030382166,0.017192436,0.009596135,0.00530419,0.002910085,0.001585485,0.000856046,0.000455569,0.000236839,0.000118937,5.70E-05,2.59E-05,1.10E-05,4.39E-06,1.63E-06,5.67E-07,1.84E-07,5.59E-08,1.59E-08,4.26E-09,1.08E-09,2.59E-10,7.04E-11
79,0.989378975,0.986718689,0.981114721,0.971962125,0.958263874,0.93853566,0.910702523,0.872041337,0.819309722,0.749330829,0.660361254,0.554224767,0.438114212,0.323876965,0.22377987,0.145423617,0.08984066,0.053392472,0.030849301,0.017472797,0.009759368,0.005397219,0.002962303,0.001614489,0.000872069,0.000464426,0.00024176,0.000121678,5.86E-05,2.67E-05,1.14E-05,4.58E-06,1.72E-06,6.02E-07,1.97E-07,6.04E-08,1.74E-08,4.70E-09,1.20E-09,2.92E-10,8.03E-11
80,0.989241286,0.986577193,0.980967007,0.971809459,0.958114779,0.938410859,0.910641251,0.872108399,0.819600053,0.749962833,0.661444683,0.555795879,0.440066697,0.325959408,0.225698104,0.146974212,0.090966108,0.054144163,0.031321539,0.017756775,0.009924956,0.005491698,0.003015382,0.001643993,0.000888375,0.00047344,0.000246767,0.000124465,6.01E-05,2.75E-05,1.18E-05,4.78E-06,1.81E-06,6.38E-07,2.11E-07,6.51E-08,1.89E-08,5.17E-09,1.33E-09,3.28E-10,9.15E-11
81,0.98910332,0.986435501,0.980819271,0.971657022,0.957966151,0.938286558,0.910580011,0.872174113,0.819886299,0.750586483,0.662514669,0.557349768,0.442002277,0.328030295,0.227612628,0.148527575,0.09209748,0.054902088,0.031798876,0.018044385,0.010092917,0.005587642,0.003069333,0.001674002,0.000904969,0.000482614,0.00025186,0.000127299,6.16E-05,2.83E-05,1.23E-05,4.99E-06,1.90E-06,6.75E-07,2.25E-07,7.02E-08,2.06E-08,5.68E-09,1.48E-09,3.69E-10,1.04E-10
82,0.988965079,0.986293615,0.980671514,0.971504811,0.957817979,0.938162744,0.910518795,0.872238497,0.820168536,0.751201937,0.663571444,0.55888667,0.443921084,0.330089578,0.229523269,0.150083522,0.093234655,0.055666196,0.032281309,0.018335643,0.010263271,0.005685069,0.003124167,0.001704524,0.000921854,0.00049195,0.000257042,0.00013018,6.32E-05,2.92E-05,1.27E-05,5.20E-06,1.99E-06,7.14E-07,2.40E-07,7.56E-08,2.24E-08,6.24E-09,1.64E-09,4.13E-10,1.18E-10
83,0.988826568,0.98615154,0.980523737,0.971352821,0.957670252,0.938039402,0.910457598,0.872301573,0.820446837,0.751809348,0.664615234,0.560406824,0.445823246,0.332137215,0.231429859,0.151641872,0.094377511,0.056436438,0.032768833,0.018630564,0.010436035,0.005783992,0.003179895,0.001735567,0.000939035,0.000501451,0.000262314,0.000133111,6.48E-05,3.01E-05,1.32E-05,5.41E-06,2.09E-06,7.54E-07,2.55E-07,8.12E-08,2.43E-08,6.83E-09,1.82E-09,4.61E-10,1.33E-10
84,0.988687789,0.986009277,0.980375942,0.97120105,0.957522961,0.937916519,0.910396412,0.872363358,0.820721273,0.752408862,0.665646264,0.56191046,0.447708895,0.334173167,0.233332236,0.153202447,0.095525929,0.05721276,0.03326144,0.018929161,0.01061123,0.005884429,0.00323653,0.001767137,0.000956517,0.000511119,0.000267677,0.000136091,6.65E-05,3.09E-05,1.36E-05,5.63E-06,2.19E-06,7.96E-07,2.72E-07,8.72E-08,2.63E-08,7.47E-09,2.01E-09,5.15E-10,1.51E-10
85,0.988548748,0.985866832,0.98022813,0.971049492,0.957376095,0.937794082,0.91033523,0.872423872,0.820991915,0.753000627,0.666664749,0.563397807,0.449578166,0.336197402,0.235230242,0.154765069,0.096679786,0.057995109,0.033759122,0.019231448,0.010788871,0.005986395,0.003294081,0.001799242,0.000974304,0.000520958,0.000273134,0.000139122,6.82E-05,3.18E-05,1.41E-05,5.86E-06,2.29E-06,8.40E-07,2.89E-07,9.35E-08,2.84E-08,8.16E-09,2.21E-09,5.73E-10,1.70E-10
86,0.988409447,0.985724206,0.980080302,0.970898144,0.957229645,0.937672078,0.910274047,0.872483131,0.821258829,0.753584781,0.667670903,0.564869093,0.45143119,0.338209891,0.237123724,0.156329565,0.097838961,0.05878343,0.034261872,0.019537438,0.010968979,0.006089904,0.003352561,0.001831889,0.000992401,0.000530971,0.000278686,0.000142205,6.99E-05,3.27E-05,1.45E-05,6.09E-06,2.40E-06,8.85E-07,3.07E-07,1.00E-07,3.07E-08,8.89E-09,2.43E-09,6.38E-10,1.91E-10
87,0.988269891,0.985581404,0.979932458,0.970747003,0.9570836,0.937550494,0.910212857,0.872541155,0.821522081,0.754161464,0.668664933,0.566324538,0.453268105,0.340210613,0.239012536,0.157895761,0.099003332,0.059577667,0.034769679,0.019847141,0.011151568,0.006194974,0.003411981,0.001865086,0.001010812,0.000541159,0.000284334,0.00014534,7.16E-05,3.37E-05,1.50E-05,6.32E-06,2.50E-06,9.32E-07,3.26E-07,1.07E-07,3.32E-08,9.68E-09,2.67E-09,7.08E-10,2.14E-10
88,0.988130082,0.985438429,0.979784601,0.970596064,0.956937951,0.937429319,0.910151652,0.872597958,0.821781734,0.754730809,0.669647044,0.567764364,0.455089044,0.342199548,0.240896534,0.159463489,0.100172777,0.060377762,0.035282532,0.02016057,0.011336658,0.006301618,0.003472351,0.00189884,0.001029543,0.000551526,0.000290081,0.000148529,7.33E-05,3.46E-05,1.55E-05,6.57E-06,2.62E-06,9.80E-07,3.45E-07,1.14E-07,3.57E-08,1.05E-08,2.93E-09,7.84E-10,2.40E-10
89,0.987990024,0.985295282,0.979636729,0.970445323,0.956792688,0.93730854,0.910090429,0.872653559,0.822037852,0.755292947,0.670617435,0.569188785,0.456894143,0.344176681,0.24277558,0.161032582,0.101347175,0.061183657,0.035800418,0.020477734,0.011524264,0.006409853,0.003533684,0.001933159,0.001048597,0.000562076,0.000295928,0.000151773,7.51E-05,3.56E-05,1.60E-05,6.81E-06,2.73E-06,1.03E-06,3.66E-07,1.22E-07,3.85E-08,1.14E-08,3.21E-09,8.67E-10,2.68E-10
90,0.987849722,0.985151968,0.979488845,0.970294777,0.956647804,0.937188146,0.91002918,0.872707972,0.822290494,0.755848005,0.6715763,0.570598015,0.458683541,0.346142001,0.24464954,0.162602873,0.102526404,0.061995292,0.036323324,0.020798644,0.011714402,0.006519693,0.00359599,0.001968051,0.00106798,0.00057281,0.000301877,0.000155072,7.70E-05,3.66E-05,1.65E-05,7.07E-06,2.85E-06,1.08E-06,3.87E-07,1.30E-07,4.13E-08,1.24E-08,3.52E-09,9.58E-10,2.99E-10
91,0.987709178,0.98500849,0.979340949,0.970144422,0.956503289,0.937068125,0.909967901,0.872761214,0.82253972,0.756396108,0.672523831,0.571992264,0.460457373,0.348095504,0.246518286,0.1641742,0.10371034,0.062812607,0.036851236,0.021123307,0.01190709,0.006631154,0.003659281,0.002003523,0.001087697,0.000583731,0.000307929,0.000158428,7.88E-05,3.76E-05,1.71E-05,7.33E-06,2.97E-06,1.14E-06,4.09E-07,1.39E-07,4.44E-08,1.34E-08,3.84E-09,1.06E-09,3.34E-10
92,0.987568395,0.984864849,0.979193041,0.969994254,0.956359133,0.936948467,0.909906586,0.8728133,0.822785587,0.756937376,0.673460213,0.573371738,0.462215776,0.350037185,0.248381692,0.165746404,0.104898864,0.063635541,0.037384138,0.021451732,0.012102342,0.00674425,0.003723569,0.002039583,0.001107752,0.000594844,0.000314087,0.000161842,8.07E-05,3.86E-05,1.76E-05,7.60E-06,3.10E-06,1.19E-06,4.32E-07,1.48E-07,4.76E-08,1.45E-08,4.19E-09,1.16E-09,3.71E-10
93,0.987427379,0.98472105,0.979045122,0.96984427,0.95621533,0.936829161,0.90984523,0.872864244,0.82302815,0.757471929,0.674385629,0.574736641,0.463958888,0.351967047,0.25023964,0.167319327,0.106091853,0.064464029,0.037922013,0.021783927,0.012300173,0.006858996,0.003788864,0.002076238,0.00112815,0.00060615,0.000320353,0.000165314,8.26E-05,3.96E-05,1.81E-05,7.87E-06,3.23E-06,1.25E-06,4.56E-07,1.57E-07,5.10E-08,1.57E-08,4.57E-09,1.28E-09,4.13E-10
