"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)/Position,0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960
6.8375,0.984330415,0.98079839,0.974047015,0.96330377,0.95309384,0.94467622,0.93593044,0.92982673,0.92438329,0.92117125,0.91712072,0.912332025,0.90721642,0.9015223,0.894050505,0.88726997,0.880140505,0.873506645,0.86397329,0.855743495,0.84625036,0.832812915,0.82106825,0.801627385,0.7544541,0.591655765,0.28934619,0.075684325,0.008956635,0.00116158,3.28E-05,0,0
6.85,0.98432186,0.980812745,0.974071395,0.96336688,0.95311172,0.944716465,0.935983755,0.92992136,0.92446094,0.921211415,0.91717281,0.912439465,0.90729469,0.901638775,0.894175525,0.8873101,0.880292925,0.873638665,0.864081855,0.855876745,0.84643466,0.833008555,0.82138279,0.80192489,0.75578289,0.595157155,0.294445115,0.07739101,0.00923349,0.001194875,3.28E-05,0,0
6.8625,0.98430364,0.98084312,0.97409566,0.963423445,0.953117685,0.94482652,0.936014095,0.929983895,0.9245642,0.921300855,0.917248445,0.912519515,0.907437645,0.901723245,0.89429264,0.887420595,0.88043902,0.87369639,0.8642065,0.85613691,0.846582925,0.83323953,0.821588905,0.802307855,0.757100055,0.59878694,0.299266905,0.07967712,0.009505145,0.001227385,3.29E-05,0,0
6.875,0.984291615,0.980866385,0.974095385,0.9634522,0.95314934,0.944895175,0.93609935,0.930008025,0.9246499,0.92135786,0.917280425,0.912633355,0.9074825,0.901813375,0.89444772,0.887564565,0.880540035,0.87381167,0.864310755,0.856326565,0.846666185,0.83347079,0.821805745,0.802597295,0.75830069,0.6025446,0.30397634,0.08178854,0.00973521,0.001324635,3.29E-05,0,0
6.8875,0.98430429,0.98085616,0.97412462,0.963514475,0.953204235,0.94494583,0.9361563,0.930049205,0.924694985,0.92145916,0.91740216,0.912652215,0.90765732,0.901830055,0.894568335,0.887628365,0.88069948,0.873971765,0.86444529,0.856414985,0.8467977,0.833722095,0.82199048,0.803045655,0.759361835,0.606484395,0.30923527,0.08413531,0.010075945,0.001373365,3.29E-05,0,0
6.9,0.984318805,0.98088401,0.974163705,0.963564335,0.95324609,0.94502848,0.936230535,0.930138985,0.924798155,0.92151131,0.917509465,0.91270409,0.90770698,0.901976535,0.89467293,0.88773949,0.88089008,0.87409721,0.86447695,0.856668305,0.84693743,0.833793325,0.82229418,0.80341692,0.760475945,0.61023935,0.314034925,0.086403795,0.01044437,0.001487775,3.29E-05,0,0
6.9125,0.984318825,0.98090082,0.974168075,0.96358465,0.95328649,0.945079805,0.936319955,0.930204445,0.924847435,0.92162692,0.91747492,0.912809715,0.90792973,0.901961325,0.89485199,0.887800025,0.88108935,0.87421563,0.86463675,0.856756985,0.847041545,0.834067775,0.822535565,0.80385853,0.76146757,0.613864905,0.3192604,0.088488345,0.01093496,0.00158697,3.30E-05,0,0
6.925,0.984334275,0.980911495,0.974194965,0.963613025,0.953326445,0.94513721,0.93639464,0.9302337,0.924871525,0.921665955,0.91757552,0.912904515,0.90803909,0.901971535,0.89499115,0.887975165,0.88110492,0.87427145,0.86477286,0.856913305,0.847187635,0.83424352,0.82280237,0.80416746,0.762626645,0.61717826,0.324077075,0.0911511,0.01133427,0.001602065,4.94E-05,0,0
6.9375,0.98434302,0.98093174,0.974195245,0.963696205,0.95335975,0.945193805,0.936489945,0.930266975,0.924984355,0.921701665,0.917611895,0.91300027,0.908233025,0.902076,0.895093085,0.888067555,0.881131395,0.87441408,0.86492555,0.857098505,0.847338695,0.834342015,0.823073155,0.80451961,0.763674365,0.62049894,0.328681855,0.093525565,0.011767825,0.001669235,4.96E-05,0,0
6.95,0.98436159,0.980951025,0.974213235,0.96372834,0.95341484,0.94523442,0.93652147,0.930335935,0.925069765,0.921786045,0.917693755,0.913055075,0.90835713,0.90215584,0.89515616,0.888206765,0.88127987,0.874465895,0.865105845,0.85727842,0.84744936,0.834529065,0.823257455,0.80487286,0.76473176,0.623649815,0.333691085,0.095658765,0.012072805,0.0017353,6.64E-05,0,0
6.9625,0.98434723,0.98094541,0.974239385,0.96377372,0.953454985,0.945274115,0.936626765,0.93041636,0.925109655,0.92191831,0.91778128,0.913086515,0.908476365,0.90227506,0.89523984,0.888345145,0.88144135,0.874642235,0.865161585,0.85743432,0.84763746,0.834759605,0.82338229,0.805202805,0.76575418,0.627055065,0.338609815,0.0979203,0.012517145,0.001817465,6.63E-05,0,0
6.975,0.98435845,0.98092511,0.974272895,0.963810245,0.953472105,0.945365055,0.93666975,0.93045563,0.92519231,0.92195732,0.917877975,0.913162155,0.908550385,0.90241132,0.89531128,0.88849313,0.881524625,0.87487849,0.86527135,0.857574305,0.84774065,0.83494414,0.823649875,0.8055071,0.766776695,0.630522935,0.34394131,0.10019724,0.013022755,0.001930435,8.32E-05,0,0
6.9875,0.984377165,0.98092288,0.9743067,0.96378445,0.95354009,0.945432025,0.93672451,0.930537095,0.92527532,0.92202651,0.91795256,0.91323691,0.90866376,0.902514705,0.895393475,0.888664435,0.881623925,0.874971835,0.86539635,0.85766021,0.84792439,0.8352433,0.82376288,0.805871315,0.767834255,0.633597465,0.348941255,0.102438905,0.01348906,0.00203091,1.00E-04,0,0
7,0.984381455,0.98092397,0.97434014,0.963838885,0.95358236,0.945501815,0.936750025,0.930667535,0.92529649,0.92211631,0.91806833,0.913234175,0.908722555,0.90267928,0.89554062,0.88876141,0.881752245,0.87505424,0.86553677,0.857790015,0.848056135,0.83547674,0.823977165,0.80611114,0.76893998,0.63683739,0.354067725,0.10465112,0.01392793,0.002065005,0.00011641,0,0
7.0125,0.98436708,0.980932605,0.974391885,0.96384732,0.95359134,0.94556807,0.93684381,0.9306722,0.92543525,0.922118405,0.918153715,0.91334838,0.908828425,0.90273407,0.89570389,0.88885737,0.8819875,0.87516134,0.86563699,0.85793922,0.84811998,0.83568073,0.824166875,0.806486025,0.76977702,0.639846805,0.359285805,0.107488045,0.014416355,0.002148155,0.00011642,0,0
7.025,0.984396355,0.98094611,0.974389765,0.963866475,0.953669685,0.94564025,0.93684193,0.9307353,0.925524435,0.922179815,0.918272865,0.9133859,0.908986475,0.902811325,0.895765695,0.888933675,0.88220448,0.87520198,0.865732915,0.858230625,0.84815455,0.83596636,0.82435413,0.80676429,0.770901255,0.643109695,0.36422723,0.11001944,0.01496342,0.00216448,0.00011647,0,0
7.0375,0.98440387,0.98095193,0.97439415,0.9639328,0.953723215,0.94572476,0.936856885,0.93087071,0.92559083,0.922205785,0.91838355,0.91347365,0.90906995,0.902892045,0.89588661,0.888953695,0.88235383,0.87537329,0.86581379,0.85839688,0.84825633,0.836186275,0.824554315,0.80713203,0.771659,0.646453885,0.369370325,0.11264752,0.015640785,0.002246225,0.000116465,0,0
7.05,0.9844075,0.980957215,0.974391945,0.964034035,0.953736075,0.94572695,0.936853995,0.931026075,0.92558389,0.922356405,0.918452585,0.91354283,0.90912855,0.90299374,0.896000035,0.889034825,0.88256395,0.8753996,0.86599779,0.85854866,0.84834428,0.836356685,0.82480834,0.807541255,0.772589265,0.649568085,0.37485237,0.11519392,0.01622063,0.00231079,0.000116375,0,0
7.0625,0.98438418,0.98097699,0.97442854,0.96402463,0.953809495,0.94579018,0.936899185,0.931078505,0.92564149,0.922447495,0.918494275,0.913689565,0.909227425,0.903030775,0.89610739,0.889153885,0.88267198,0.875484265,0.86612244,0.8586559,0.848540615,0.836583045,0.82497944,0.807867765,0.77349502,0.652628565,0.38015073,0.118034275,0.016694545,0.0023932,9.97E-05,0,0
7.075,0.984355185,0.98100335,0.97444308,0.964016225,0.953912795,0.945844435,0.93693312,0.931148815,0.925657915,0.922581715,0.918530455,0.913790145,0.909382765,0.903064975,0.89619704,0.88924207,0.882819205,0.87559437,0.866243195,0.858831115,0.84869928,0.836801935,0.82515339,0.8083065,0.77427736,0.65577067,0.385271975,0.120720265,0.017168235,0.002508235,9.99E-05,0,0
7.0875,0.9843885,0.98100693,0.974483335,0.96402354,0.95397389,0.94591386,0.93699523,0.93116351,0.925747385,0.922645445,0.91859622,0.91386378,0.90943422,0.90314616,0.89631751,0.88937152,0.882944435,0.875765085,0.86637214,0.858962585,0.84883783,0.83704345,0.825326615,0.808519555,0.77538033,0.65890285,0.390364795,0.123527675,0.017789165,0.00254208,0.000116495,0,0
7.1,0.98437472,0.98105311,0.97449208,0.96402224,0.954029475,0.94598641,0.93711368,0.931236655,0.92577777,0.922769255,0.918691815,0.9138984,0.909605025,0.90316858,0.89642242,0.88950924,0.88304407,0.87582941,0.8665655,0.859110435,0.849035445,0.837256615,0.825455495,0.80891133,0.776231165,0.66179411,0.39589181,0.12632273,0.018367795,0.00267485,0.000116615,0,0
7.1125,0.984362325,0.981071005,0.974495735,0.964064555,0.954069335,0.946016505,0.937183855,0.931350355,0.925794645,0.92288753,0.91876629,0.91394525,0.90966158,0.903365025,0.89655423,0.889569605,0.883198855,0.875882665,0.866750295,0.859226185,0.84921608,0.837500795,0.82566615,0.80914669,0.777150465,0.6645905,0.400989995,0.129199725,0.01906914,0.002775885,0.000116395,0,0
7.125,0.984405585,0.98105486,0.97451112,0.964063715,0.95416262,0.946031405,0.93721496,0.931396205,0.925893215,0.922942555,0.918870735,0.91403335,0.909723105,0.90349523,0.89665307,0.8896083,0.88336743,0.875947365,0.866902485,0.859314935,0.84941674,0.83777616,0.8258007,0.809474565,0.77790315,0.66769918,0.406002555,0.132364525,0.019780225,0.002840765,0.000132955,0,0
7.1375,0.984446925,0.98106013,0.97455548,0.964128685,0.954162435,0.946068375,0.937296345,0.93148353,0.926001765,0.923026695,0.91895149,0.91411999,0.909810435,0.9036538,0.89670964,0.88973749,0.88349233,0.876037095,0.86702482,0.8594317,0.849571695,0.837981495,0.825963785,0.80983344,0.778766675,0.670627635,0.410939405,0.13580979,0.020582965,0.00287307,0.00018321,0,0
7.15,0.984460895,0.981070875,0.97459163,0.964191575,0.954168285,0.946121205,0.937387555,0.93149894,0.926086045,0.92305646,0.919075545,0.91416491,0.909982705,0.903676475,0.896825345,0.88985738,0.88362529,0.87611614,0.867197395,0.859615325,0.84962055,0.83831094,0.82616742,0.810134325,0.779576525,0.673201705,0.41636961,0.139084005,0.021300595,0.003001825,0.000183095,0,0
7.1625,0.984469275,0.981106875,0.974610785,0.964223825,0.954165125,0.946247175,0.937384975,0.931604765,0.92612657,0.92316986,0.919069185,0.914256405,0.91008767,0.903803245,0.896914275,0.889937465,0.88373077,0.87620486,0.86738527,0.859765995,0.84981112,0.838511075,0.826340205,0.81046617,0.780259445,0.675950465,0.42142707,0.142309975,0.02205343,0.003064225,0.000183225,0,0
7.175,0.9844558,0.98113647,0.974630375,0.96424328,0.9542681,0.946321795,0.937345535,0.93171078,0.92620751,0.923232965,0.919157685,0.91426062,0.91017513,0.90390293,0.897065195,0.890009785,0.8838153,0.876359005,0.86757431,0.85984799,0.85005338,0.83858846,0.826596495,0.810717045,0.781129355,0.67851111,0.426833215,0.14520565,0.022665675,0.00315871,0.000183475,0,0
7.1875,0.98447773,0.981137785,0.9746562,0.96427663,0.954273205,0.94638515,0.93742145,0.93174881,0.92631403,0.923211325,0.919254605,0.9143985,0.91019829,0.903975605,0.89716516,0.89016479,0.88391234,0.87648929,0.86767853,0.859968425,0.85022213,0.838717885,0.82682747,0.81108058,0.781892675,0.681073085,0.431782035,0.148075725,0.02365338,0.00333628,0.000183665,0,0
7.2,0.98447738,0.98116123,0.974636225,0.9643413,0.954284885,0.946478335,0.937483055,0.93181471,0.92636971,0.92329439,0.91925202,0.914533655,0.910265765,0.9040566,0.8972384,0.890346395,0.884013355,0.87662846,0.86782997,0.86008875,0.85032984,0.83884487,0.827057635,0.81134212,0.782680565,0.68362458,0.43702223,0.151216345,0.0245207,0.00346619,0.000183145,0,0
7.2125,0.98452433,0.981162355,0.974625785,0.964369405,0.9543716,0.9465119,0.93759243,0.931847765,0.926483795,0.923313225,0.919325395,0.914583255,0.910350375,0.904115825,0.897365165,0.890451145,0.884121585,0.876774405,0.867983175,0.86020656,0.85042197,0.83902843,0.827336095,0.811559685,0.783466135,0.68620001,0.442404985,0.15424047,0.02557082,0.00365947,0.000183025,0,0
7.225,0.98453014,0.981175775,0.974658915,0.96440062,0.95445406,0.946583265,0.93761588,0.93189732,0.92659805,0.923453335,0.919362425,0.91460304,0.91040254,0.904220635,0.89749739,0.890497765,0.88429892,0.876860425,0.86816462,0.86032887,0.85063152,0.8391318,0.827656825,0.81176472,0.784146475,0.688869125,0.44687561,0.15733438,0.026509135,0.003644915,0.00018309,0,0
7.2375,0.9845128,0.981175035,0.974703485,0.96440304,0.95455356,0.946646495,0.937656235,0.931961845,0.926600045,0.92359492,0.919454805,0.91458202,0.91049101,0.904394405,0.89753113,0.89060182,0.884430445,0.87699183,0.868247295,0.86050812,0.850783775,0.839310395,0.82782224,0.812073785,0.784799165,0.691288645,0.451706835,0.16056881,0.02745452,0.003772155,0.000199585,0,0
7.25,0.98452803,0.98118148,0.97470799,0.964478065,0.95454476,0.94672568,0.937663465,0.93206691,0.92663997,0.92372364,0.91951198,0.914622185,0.91058459,0.904431745,0.89768862,0.89071061,0.88450638,0.87717273,0.868439905,0.860560595,0.850977985,0.839403385,0.828061685,0.812401895,0.78537746,0.693590355,0.45672455,0.164164955,0.028449425,0.00403569,0.0002326,0,0
7.2625,0.9845281,0.981191705,0.97472386,0.964528245,0.95454237,0.94679059,0.93771874,0.932188045,0.92670594,0.923833645,0.919529785,0.91468576,0.91062754,0.90459102,0.89776568,0.890807285,0.884642205,0.877376165,0.868520105,0.860715355,0.8511199,0.839574315,0.828273625,0.812711995,0.78602071,0.695831535,0.461738415,0.1677849,0.02927669,0.004181165,0.000232305,0,0
7.275,0.984527275,0.98119508,0.974725775,0.964523995,0.95461355,0.94685986,0.93780112,0.932210945,0.92677922,0.92396364,0.91954714,0.91475037,0.91069134,0.90468756,0.89791821,0.890888095,0.884711805,0.877501665,0.86860972,0.860814255,0.851276815,0.83972331,0.82848286,0.813073545,0.78666215,0.6980954,0.46655202,0.1714923,0.030234545,0.004257195,0.000265945,0,0
7.2875,0.98452925,0.981217225,0.974772885,0.964574185,0.95466229,0.946888035,0.93791253,0.93225123,0.92683064,0.92399576,0.919654495,0.914777935,0.910857345,0.90475565,0.898031885,0.89087408,0.884875035,0.877601445,0.868812265,0.860922125,0.85143085,0.8399051,0.82863927,0.813445685,0.787278225,0.700220635,0.471327625,0.174860325,0.031199585,0.004489815,0.00026539,0,0
7.3,0.984548065,0.98123213,0.974784195,0.9646002,0.95467766,0.946925295,0.93799596,0.932342505,0.926917065,0.92406503,0.91971646,0.914870445,0.910971185,0.90474619,0.89815478,0.891002485,0.885051215,0.87770865,0.86888329,0.861146135,0.85155004,0.840044535,0.82880361,0.81378906,0.787893805,0.702386425,0.476261155,0.1787217,0.032305595,0.00462195,0.000265155,0,0
7.3125,0.98455219,0.98126393,0.974817505,0.964644695,0.95469009,0.946969365,0.93806302,0.93235346,0.926995795,0.924146525,0.919802215,0.914924255,0.91106846,0.90486015,0.89827185,0.89102005,0.885221655,0.877877045,0.868982565,0.86129107,0.85169004,0.840261835,0.829025305,0.814087885,0.788410075,0.70462845,0.481220365,0.18254827,0.03328875,0.00481392,0.00028196,0,0
7.325,0.984570585,0.98129743,0.97479793,0.9646485,0.954727915,0.94700471,0.938151715,0.932400715,0.927019195,0.92426463,0.919838155,0.915079915,0.91106171,0.904970245,0.8983401,0.891181285,0.885225075,0.87802924,0.869164065,0.86141586,0.851871425,0.84031844,0.829261415,0.814417355,0.78903962,0.70683473,0.485936545,0.18605098,0.03428257,0.004909975,0.00028187,0,0
7.3375,0.98458657,0.9813327,0.974787435,0.96468321,0.954765005,0.94702567,0.93820697,0.932468335,0.92711906,0.924328375,0.91989968,0.915142705,0.91121048,0.905072965,0.89839071,0.89129421,0.88529782,0.878290635,0.86927174,0.861613915,0.851890075,0.84044699,0.829530455,0.814621655,0.789678,0.70914035,0.490866905,0.18963325,0.03528861,0.005011225,0.000298615,0,0
7.35,0.984567095,0.98132933,0.97480467,0.964710635,0.954777365,0.94713812,0.938252385,0.9324864,0.927230415,0.924318325,0.920033625,0.915240025,0.911286725,0.905084175,0.89849216,0.891352745,0.885468375,0.878380975,0.869363175,0.861779425,0.851973555,0.840688635,0.82972507,0.814831515,0.790195875,0.71123234,0.495507945,0.193761525,0.036517605,0.005202535,0.000315425,0,0
7.3625,0.98454596,0.981332075,0.974826595,0.96473568,0.954908105,0.947084265,0.938331535,0.932635295,0.92723199,0.924385745,0.92007014,0.915343515,0.91138404,0.90512136,0.89855386,0.89147852,0.885606975,0.878516175,0.86945733,0.861917065,0.85209179,0.84093985,0.829965345,0.815094965,0.79069994,0.713425155,0.50013669,0.19795193,0.0375138,0.00537928,0.00033204,0,0
7.375,0.98455066,0.98132915,0.974843165,0.96476846,0.954929995,0.94716549,0.938435565,0.932619145,0.927344555,0.924476945,0.92015523,0.91541802,0.91147566,0.905165425,0.898702885,0.8916723,0.885640165,0.87872129,0.869588055,0.862084885,0.852214505,0.84112767,0.83018721,0.81531822,0.791283115,0.715462755,0.504675065,0.202000645,0.038685595,0.005583365,0.000364865,0,0
7.3875,0.98454621,0.98133743,0.974869485,0.964802595,0.95496363,0.947218695,0.938490625,0.93267135,0.92741411,0.92452998,0.920218405,0.91552717,0.91153568,0.90521191,0.898855075,0.891808995,0.885731415,0.87872691,0.86975061,0.862188335,0.852332735,0.841284975,0.830411715,0.81553783,0.791919115,0.717289405,0.5096635,0.205823405,0.039927095,0.00584447,0.000364465,0,0
7.4,0.98453659,0.981353525,0.97491576,0.964833845,0.955002345,0.94728971,0.938498155,0.93283119,0.92743113,0.92461779,0.920271465,0.91559277,0.911629395,0.905265995,0.8989477,0.89193489,0.88583225,0.878869525,0.869874475,0.86225305,0.852533675,0.84148923,0.830598325,0.81578458,0.792517465,0.719051975,0.514428475,0.209600335,0.04097891,0.006114595,0.000380715,0,0
7.4125,0.984541705,0.981364435,0.97491073,0.964923285,0.954970095,0.947346575,0.93849836,0.932922485,0.92748909,0.924665385,0.920362745,0.91560766,0.911728405,0.905329805,0.898992825,0.892100485,0.885869815,0.879041085,0.870024325,0.862298685,0.852750325,0.841632775,0.830758435,0.816107945,0.79309298,0.72098397,0.51907572,0.213509875,0.042133255,0.006285035,0.000413715,0,0
7.425,0.984573735,0.9813858,0.974904085,0.964957125,0.955003645,0.947434645,0.93854396,0.93300037,0.92752434,0.924705835,0.92041724,0.91572525,0.911778125,0.90537637,0.899133805,0.892194105,0.88598257,0.879167195,0.870137635,0.862431255,0.85289203,0.841860555,0.831024755,0.81631731,0.793629005,0.72278374,0.523535475,0.21733124,0.04354799,0.006537395,0.00042974,0,0
7.4375,0.98457166,0.981407135,0.974937835,0.96496095,0.955039805,0.947492165,0.93855186,0.93314028,0.92756053,0.92478301,0.920516005,0.91577552,0.911821,0.90548346,0.89924264,0.89225151,0.886053075,0.87935487,0.870238005,0.862610155,0.85305197,0.84203865,0.83119919,0.816583585,0.794152105,0.72462188,0.5283869,0.2214536,0.04481407,0.006814075,0.00043006,0,0
7.45,0.984565225,0.981419265,0.97494584,0.964995535,0.955083665,0.947546215,0.93858513,0.933247915,0.92761994,0.92485318,0.920539415,0.915871835,0.911911,0.905568425,0.899333515,0.89233855,0.88616939,0.8795016,0.87032093,0.862742575,0.853258095,0.842176405,0.83138428,0.81677707,0.794723425,0.72656208,0.5328503,0.22531037,0.04598644,0.00700832,0.000430155,0,0
7.4625,0.984559495,0.981479585,0.974936335,0.965049045,0.955107455,0.947599155,0.93868511,0.93328431,0.927687635,0.92488196,0.92062252,0.91599808,0.91191143,0.90566958,0.89945938,0.892437745,0.88625737,0.87965303,0.8703976,0.86291643,0.853407255,0.84228907,0.83160307,0.81712529,0.79513324,0.728187905,0.537526505,0.229464965,0.0474762,0.007234075,0.000462675,0,0
7.475,0.984535955,0.981526825,0.974908515,0.96512355,0.95509009,0.94766048,0.938787355,0.93331613,0.92779748,0.92490044,0.92074107,0.9160558,0.91202248,0.9057174,0.899601765,0.89257535,0.886322355,0.879757965,0.870540305,0.863071005,0.85353103,0.84249518,0.83180968,0.81732308,0.795705805,0.729877435,0.54180961,0.23366501,0.04880005,0.00762539,0.000462795,0,0
7.4875,0.984553085,0.98154865,0.974948065,0.965149495,0.955095315,0.947684335,0.938922905,0.933336525,0.92787276,0.924968035,0.920818655,0.916122535,0.91213051,0.90579682,0.89971327,0.892671675,0.886500475,0.879805195,0.87067554,0.863292785,0.8536886,0.842615515,0.8319738,0.817614855,0.796214425,0.73152012,0.54631558,0.237430565,0.0501256,0.007862815,0.00047968,0,0
